itemID|demandPrediction|simulationPrice
9406|1|311.06
9407|1|145.97
9408|0|35.4
9409|0|211.79
9410|3|321.16
9411|36|19.86
9412|1|35.25
9413|4|447.61
9414|20|53.51
9415|0|61.35
9416|0|331.49
9417|0|421.53
9418|1|348.21
9419|1|90.83
9420|0|132.81
9421|0|254.5
9422|0|28.25
9423|0|43.73
9424|0|427.9
9425|0|155.02
9426|0|624.57
9427|0|419.21
9428|0|199.56
9429|3|406.78
9430|0|272.99
9431|1|54.99
9432|0|237.93
9433|0|134.93
9434|0|27.53
9435|0|439.85
9436|0|60.12
9437|0|183.25
9438|0|101.27
9439|0|284.95
9440|0|164.9
9441|0|191.12
9442|1|325.47
9443|0|237.2
9444|0|296.14
9445|0|287.87
9446|0|48.03
9447|0|46.83
9448|0|317.59
9449|0|196.4
9450|1|49.59
9451|0|75.28
9452|1|352.19
9453|0|176.88
9454|0|155.73
9455|1|159.75
9456|0|262.48
9457|0|206.8
9458|0|65.69
9459|1|188.24
9460|0|244.13
9461|1|64.27
9462|0|257.68
9463|0|11.04
9464|0|85.29
9465|4|11.53
9466|1|31.6
9467|4|13.64
9468|1|62.59
9469|1|159.82
9470|2|34.69
9471|0|30.19
9472|0|237.92
9473|0|39.33
9474|4|36.06
9475|31|404.0
9476|0|359.48
9477|57|132.81
9478|0|207.73
9479|0|26.6
9480|0|190.44
9481|0|507.91
9482|58|67.46
9483|12|85.25
9484|0|110.48
9485|0|239.45
9486|0|118.36
9487|3|461.99
9488|0|452.53
9489|52|28.32
9490|0|359.48
9491|30|88.17
9492|21|237.93
9493|0|319.85
9494|0|36.95
9495|10|429.21
9496|0|249.48
9497|0|73.0
9498|12|88.17
9499|2|3153.42
9500|39|390.77
9501|1|6.8
9502|1|375.16
9503|0|149.41
9504|0|36.86
9505|2|62.9
9506|0|33.11
9507|0|13.37
9508|0|91.09
9509|1|90.9
9510|0|48.77
9511|0|21.69
9512|0|75.11
9513|0|179.93
9514|0|17.23
9515|1|106.53
9516|0|14.16
9517|0|46.95
9518|0|951.42
9519|0|346.94
9520|1|1582.04
9521|0|694.48
9522|5|35.89
9523|5|299.85
9524|11|427.78
9525|0|91.0
9526|0|29.98
9527|2|1940.89
9528|0|7169.05
9529|0|835.93
9530|0|391.81
9531|0|1861.14
9532|0|1368.48
9533|0|365.41
9534|0|813.86
9535|1|1225.69
9536|0|603.68
9537|1|67.38
9538|0|12.22
9539|4|63.16
9540|0|153.21
9541|4|59.19
9542|0|45.69
9543|0|61.84
9544|0|259.03
9545|15|347.28
9546|0|136.38
9547|0|33.61
9548|0|186.67
9549|0|14.89
9550|0|186.52
9551|5|460.27
9552|12|34.25
9553|0|656.79
9554|0|66.82
9555|0|139.86
9556|0|168.84
9557|0|604.19
9558|0|429.5
9559|0|110.5
9560|0|249.17
9561|2|159.59
9562|0|303.15
9563|0|90.59
9564|0|1368.48
9565|0|1428.03
9566|0|2350.28
9567|0|2403.69
9568|0|6711.36
9569|0|269.5
9570|0|112.87
9571|0|60.03
9572|0|111.26
9573|0|10.45
9574|0|158.12
9575|0|88.75
9576|0|49.36
9577|0|177.5
9578|0|149.77
9579|0|113.68
9580|0|526.38
9581|1|649.69
9582|35|189.63
9583|4|447.03
9584|0|204.67
9585|1|92.11
9586|0|331.05
9587|0|39.65
9588|0|302.15
9589|0|258.36
9590|0|154.23
9591|0|352.34
9592|0|336.87
9593|0|84.34
9594|0|62.93
9595|0|392.58
9596|0|31.27
9597|0|4.4
9598|0|39.58
9599|0|35.74
9600|0|28.54
9601|0|336.1
9602|0|43.66
9603|0|411.6
9604|4|39.79
9605|0|389.98
9606|0|281.63
9607|0|224.59
9608|5|353.68
9609|3|86.43
9610|0|625.35
9611|11|77.24
9612|1|262.9
9613|0|67.43
9614|0|1063.72
9615|0|173.9
9616|1|54.0
9617|0|108.08
9618|3|380.53
9619|0|15.24
9620|0|134.63
9621|0|151.2
9622|9|16.82
9623|0|105.24
9624|0|9.83
9625|0|119.13
9626|0|58.39
9627|1|1094.44
9628|2|446.85
9629|0|79.7
9630|0|239.21
9631|22|196.89
9632|1|3.85
9633|14|21.25
9634|164|15.45
9635|0|23.8
9636|1|372.59
9637|1|318.22
9638|0|83.92
9639|0|141.91
9640|0|5.43
9641|1|50.59
9642|0|146.28
9643|0|19.54
9644|0|24.98
9645|1|184.88
9646|0|270.32
9647|0|226.78
9648|2|162.83
9649|0|84.64
9650|0|188.95
9651|1|73.77
9652|0|373.88
9653|0|143.32
9654|1|380.71
9655|0|414.06
9656|2|66.53
9657|0|17.47
9658|0|125.45
9659|0|192.25
9660|0|218.85
9661|0|65.39
9662|1|77.69
9663|1|93.45
9664|1|26.69
9665|0|50.96
9666|0|178.08
9667|0|31.08
9668|2|13.76
9669|2|46.37
9670|9|129.72
9671|1|2508.22
9672|0|2560.84
9673|0|202.78
9674|7|102.18
9675|0|60.95
9676|0|1211.89
9677|3|19.01
9678|0|23.15
9679|2|27.43
9680|0|120.61
9681|0|22.5
9682|1|14.75
9683|3|103.41
9684|0|96.01
9685|2|41.88
9686|0|36.98
9687|0|90.16
9688|0|23.27
9689|0|16.93
9690|0|11.86
9691|0|21.38
9692|32|10.98
9693|0|52.32
9694|0|65.43
9695|0|447.39
9696|0|8222.47
9697|0|3722.27
9698|0|1462.93
9699|0|761.37
9700|0|4074.59
9701|0|1131.52
9702|0|2644.96
9703|0|126.76
9704|0|1351.37
9705|0|740.88
9706|0|2160.0
9707|0|3348.25
9708|0|838.16
9709|1|100.17
9710|0|11.73
9711|0|40.6
9712|0|2.96
9713|0|17.14
9714|1|74.69
9715|0|83.96
9716|0|19.67
9717|2|8.17
9718|1|19.67
9719|0|14.35
9720|0|6.55
9721|0|4.47
9722|0|17.83
9723|0|14.92
9724|0|32.77
9725|0|67.66
9726|0|37.43
9727|1|32.47
9728|0|92.06
9729|0|144.92
9730|4|33.43
9731|6|305.97
9732|2|67.24
9733|0|11.45
9734|3|223.42
9735|5|57.54
9736|4|35.17
9737|0|251.72
9738|0|37.9
9739|0|106.95
9740|19|127.28
9741|0|43.41
9742|0|4.51
9743|0|37.95
9744|0|180.2
9745|1|82.65
9746|0|321.79
9747|0|319.35
9748|1|36.33
9749|47|569.94
9750|20|476.27
9751|13|947.63
9752|0|79.66
9753|0|34.24
9754|0|38.02
9755|0|426.58
9756|0|179.96
9757|0|225.28
9758|2|357.87
9759|0|83.0
9760|0|203.14
9761|0|45.37
9762|1|304.01
9763|0|297.56
9764|1|282.7
9765|1|145.94
9766|0|167.9
9767|0|49.41
9768|0|31.48
9769|0|44.98
9770|0|94.78
9771|0|70.88
9772|0|283.27
9773|0|145.28
9774|0|450.92
9775|0|44.98
9776|0|52.49
9777|0|523.42
9778|0|863.83
9779|1|312.38
9780|0|116.28
9781|10|600.66
9782|0|1081.77
9783|61|651.34
9784|0|31.81
9785|0|384.25
9786|60|41.74
9787|1|82.63
9788|0|138.78
9789|0|190.36
9790|0|123.86
9791|3|62.07
9792|0|141.24
9793|0|197.05
9794|0|11.9
9795|0|61.11
9796|1|167.82
9797|0|21.94
9798|0|61.54
9799|0|183.77
9800|0|20.53
9801|0|95.39
9802|0|109.5
9803|0|27.36
9804|0|26.43
9805|0|113.12
9806|0|36.63
9807|0|28.48
9808|0|132.78
9809|0|189.57
9810|0|137.18
9811|0|130.31
9812|0|24.56
9813|1|23.1
9814|1|223.58
9815|0|153.2
9816|1|15.31
9817|0|63.8
9818|0|11.8
9819|1|219.48
9820|0|12.45
9821|0|129.72
9822|0|18.8
9823|0|47.43
9824|0|96.78
9825|1|54.45
9826|0|73.68
9827|0|233.74
9828|0|321.52
9829|17|73.98
9830|6|115.45
9831|8|66.64
9832|26|81.34
9833|0|43.53
9834|0|15.78
9835|0|17.88
9836|1|53.74
9837|0|9.24
9838|0|28.48
9839|24|58.58
9840|0|17.06
9841|0|36.58
9842|1|30.5
9843|0|15.35
9844|1|66.36
9845|0|151.05
9846|0|343.3
9847|2|45.0
9848|0|39.27
9849|0|52.63
9850|0|17.89
9851|1|21.43
9852|2|115.8
9853|2|8.87
9854|3|193.44
9855|0|31.46
9856|0|235.36
9857|0|143.26
9858|0|12.59
9859|0|44.99
9860|2|16.45
9861|1|18.65
9862|0|74.12
9863|1|51.35
9864|0|221.18
9865|2|9.3
9866|0|111.35
9867|0|202.11
9868|0|282.7
9869|0|58.41
9870|1|422.68
9871|0|268.8
9872|0|57.15
9873|0|452.12
9874|0|227.26
9875|5|263.98
9876|1|97.41
9877|1|609.43
9878|0|199.9
9879|0|572.37
9880|0|1.96
9881|8|61.06
9882|8|38.3
9883|2|620.45
9884|8|41.3
9885|2|120.08
9886|0|142.83
9887|0|1397.55
9888|0|220.22
9889|38|20.69
9890|3|122.48
9891|0|108.74
9892|0|135.85
9893|0|93.97
9894|0|182.85
9895|0|70.43
9896|0|138.48
9897|0|30.95
9898|2|87.87
9899|0|89.2
9900|0|43.94
9901|5|14.6
9902|7|170.36
9903|0|152.81
9904|1|382.34
9905|0|24.03
9906|3|259.12
9907|2|100.01
9908|2|612.74
9909|4|126.07
9910|1|411.48
9911|0|256.7
9912|0|51.64
9913|0|85.88
9914|0|194.37
9915|0|62.83
9916|0|51.58
9917|0|123.86
9918|0|137.82
9919|0|155.32
9920|18|103.04
9921|0|19.37
9922|8|13.37
9923|12|33.73
9924|9|77.07
9925|15|96.93
9926|0|153.0
9927|2|367.42
9928|6|212.83
9929|0|67.46
9930|3|163.37
9931|1|37.44
9932|7|213.81
9933|1|49.36
9934|16|435.37
9935|0|26.17
9936|2|35.4
9937|0|2188.21
9938|0|1451.67
9939|4|731.37
9940|0|358.85
9941|15|69.77
9942|0|448.29
9943|0|44.56
9944|9|225.52
9945|5|104.91
9946|8|74.69
9947|0|58.3
9948|11|39.59
9949|1|685.67
9950|0|990.22
9951|11|24.57
9952|5|34.13
9953|0|264.44
9954|0|437.95
9955|0|340.43
9956|0|1179.87
9957|5|14.58
9958|9|30.42
9959|8|113.42
9960|5|168.45
9961|7|18.91
9962|8|35.56
9963|21|89.88
9964|2|27.16
9965|17|334.3
9966|1|108.3
9967|5|103.95
9968|18|281.85
9969|0|354.03
9970|2|263.2
9971|6|29.99
9972|8|43.99
9973|2|268.87
9974|9|84.64
9975|12|89.47
9976|5|164.27
9977|12|168.22
9978|6|35.8
9979|9|285.39
9980|10|494.26
9981|0|263.98
9982|0|136.14
9983|0|481.35
9984|1|157.09
9985|0|294.99
9986|0|6.87
9987|0|155.2
9988|0|51.1
9989|0|25.45
9990|1|59.81
9991|0|101.5
9992|0|45.2
9993|0|81.8
9994|2|122.52
9995|3|192.63
9996|0|69.9
9997|28|30.77
9998|4|43.11
9999|0|59.89
10000|2|26.49
10001|0|59.85
10002|0|87.93
10003|0|97.97
10004|0|81.46
10005|0|6.88
10006|0|68.36
10007|1|5.03
10008|0|264.26
10009|0|343.31
10010|1|252.43
10011|0|15.24
10012|0|89.14
10013|0|15.74
10014|1|24.94
10015|0|134.88
10016|0|155.96
10017|8|23.13
10018|0|26.28
10019|0|460.27
10020|0|69.37
10021|0|384.66
10022|0|9.96
10023|0|141.38
10024|0|70.82
10025|0|9.73
10026|0|20.36
10027|0|6.45
10028|0|285.51
10029|2|396.91
10030|2|5.91
10031|0|159.59
10032|0|18.6
10033|0|246.81
10034|0|246.77
10035|4|13.16
10036|0|112.06
10037|0|472.22
10038|6|5.46
10039|1|69.81
10040|1|5.0
10041|0|7.54
10042|0|41.79
10043|1|34.93
10044|0|67.66
10045|0|50.41
10046|0|55.08
10047|0|12.02
10048|0|229.64
10049|0|35.56
10050|0|19.23
10051|0|24.71
10052|0|8.18
10053|0|160.46
10054|1|94.86
10055|0|10.47
10056|0|68.24
10057|0|58.81
10058|0|0.98
10059|0|56.86
10060|0|9053.08
10061|0|1938.67
10062|0|358.08
10063|0|517.44
10064|0|1377.58
10065|1|20.02
10066|2|4.17
10067|1|24.37
10068|1|2.93
10069|3|47.04
10070|1|128.54
10071|0|220.87
10072|1|77.32
10073|0|131.65
10074|1|88.9
10075|0|206.97
10076|0|302.84
10077|0|63.86
10078|0|564.87
10079|0|85.49
10080|1|57.72
10081|0|93.09
10082|0|37.66
10083|3|5.97
10084|6|32.56
10085|3|13.34
10086|4|51.06
10087|5|8.52
10088|9|82.76
10089|4|4.81
10090|4|51.48
10091|2|67.97
10092|1|4.72
10093|0|53.11
10094|0|33.81
10095|0|312.59
10096|0|114.9
10097|0|299.85
10098|0|102.72
10099|0|99.61
10100|0|330.97
10101|0|194.11
10102|0|356.3
10103|0|53.11
10104|0|89.19
10105|0|230.46
10106|7|349.38
10107|0|138.82
10108|0|418.01
10109|0|83.07
10110|25|40.88
10111|0|151.27
10112|3|6.37
10113|1|96.93
10114|1|6.24
10115|2|65.44
10116|0|73.81
10117|0|87.2
10118|0|87.44
10119|4|15.31
10120|2|85.07
10121|0|29.14
10122|0|114.25
10123|0|38.71
10124|7|219.48
10125|4|56.74
10126|2|238.1
10127|2|46.17
10128|1|269.55
10129|1|64.81
10130|1|215.6
10131|2|105.83
10132|7|66.75
10133|3|62.18
10134|4|248.12
10135|3|22.74
10136|7|175.06
10137|1|84.38
10138|10|131.02
10139|8|88.14
10140|2|270.01
10141|3|70.8
10142|0|84.38
10143|0|25.0
10144|0|347.01
10145|4|273.46
10146|0|43.58
10147|0|94.78
10148|20|272.72
10149|0|572.86
10150|0|211.11
10151|7|524.07
10152|12|51.74
10153|0|198.92
10154|11|1085.12
10155|7|41.49
10156|11|2008.73
10157|17|90.41
10158|0|646.84
10159|0|633.1
10160|0|594.01
10161|2|715.82
10162|11|929.61
10163|21|275.77
10164|1|243.86
10165|0|132.61
10166|0|49.23
10167|0|365.24
10168|0|415.8
10169|0|264.06
10170|0|386.54
10171|17|442.93
10172|0|425.49
10173|0|171.54
10174|0|171.44
10175|1|10.52
10176|1|24.01
10177|0|163.83
10178|0|186.75
10179|0|94.69
10180|0|170.24
10181|0|154.27
10182|0|45.04
10183|0|840.5
10184|0|1361.37
10185|0|1748.29
10186|0|5000.94
10187|0|1514.69
10188|0|2260.71
10189|0|1563.71
10190|0|332.06
10191|0|1429.47
10192|0|666.96
10193|0|3058.87
10194|0|2011.51
10195|0|1927.25
10196|3|1108.81
10197|0|1337.02
10198|1|1067.23
10199|5|235.73
10200|4|651.92
10201|0|584.4
10202|0|114.42
10203|3|220.38
10204|0|664.46
10205|0|554.07
10206|0|700.96
10207|3|68.2
10208|18|114.34
10209|1|317.88
10210|0|2066.08
10211|0|1373.58
10212|0|764.14
10213|0|7782.47
10214|0|422.35
10215|0|674.66
10216|0|533.66
10217|0|388.17
10218|0|2214.55
10219|0|578.8
10220|0|670.68
10221|0|203.33
10222|0|1137.86
10223|0|273.51
10224|0|677.33
10225|0|523.72
10226|1|1811.29
10227|11|91.13
10228|0|50.1
10229|0|157.19
10230|0|115.4
10231|0|131.44
10232|3|62.04
10233|2|408.79
10234|1|30.01
10235|3|21.47
10236|13|61.59
10237|3|96.38
10238|3|51.78
10239|4|331.91
10240|3|85.11
10241|1|206.82
10242|0|305.04
10243|1|53.78
10244|0|32.2
10245|0|296.56
10246|0|366.77
10247|0|34.93
10248|0|95.13
10249|1|411.69
10250|0|84.5
10251|10|42.83
10252|0|426.62
10253|0|238.64
10254|0|67.82
10255|0|76.03
10256|0|90.1
10257|0|26.83
10258|0|179.9
10259|2|8.33
10260|2|24.47
10261|0|276.31
10262|0|273.39
10263|0|136.22
10264|16|100.7
10265|10|627.28
10266|8|774.02
10267|15|641.87
10268|0|877.89
10269|3|46.42
10270|0|1029.0
10271|0|1452.82
10272|0|1915.72
10273|0|3395.87
10274|0|1256.52
10275|0|5185.16
10276|0|1110.35
10277|0|1443.83
10278|0|2255.86
10279|0|886.46
10280|0|257.75
10281|0|2378.5
10282|0|4271.88
10283|0|1029.55
10284|0|181.57
10285|2|34.94
10286|1|100.35
10287|0|108.54
10288|1|268.91
10289|0|36.13
10290|7|147.56
10291|0|404.9
10292|6|55.1
10293|4|191.83
10294|0|47.76
10295|0|791.95
10296|0|283.14
10297|6|9.24
10298|0|50.59
10299|5|134.05
10300|0|10.86
10301|0|36.9
10302|1|6.59
10303|0|254.03
10304|0|262.17
10305|0|1477.44
10306|0|519.05
10307|0|1047.41
10308|0|424.48
10309|0|430.46
10310|1|1442.53
10311|1|52.61
10312|0|638.18
10313|0|47.38
10314|0|63.38
10315|0|96.39
10316|0|50.43
10317|0|91.45
10318|0|100.28
10319|0|214.68
10320|1|68.88
10321|1|658.28
10322|20|564.45
10323|2|306.69
10324|3|714.86
10325|0|880.51
10326|80|120.79
10327|79|139.82
10328|69|286.04
10329|30|148.68
10330|65|57.85
10331|31|41.42
10332|10|35.51
10333|73|86.9
10334|11|18.08
10335|45|260.15
10336|10|103.53
10337|71|35.11
10338|35|115.66
10339|80|28.73
10340|70|223.12
10341|71|54.84
10342|76|343.7
10343|75|75.7
10344|81|39.33
10345|70|200.29
10346|70|12.45
10347|80|47.0
10348|80|87.31
10349|70|244.27
10350|1|121.21
10351|3|21.9
10352|0|150.09
10353|0|477.18
10354|3|241.96
10355|1|224.47
10356|0|250.49
10357|0|148.9
10358|0|221.02
10359|0|145.97
10360|0|350.31
10361|0|319.6
10362|0|15.42
10363|0|1481.4
10364|0|122.5
10365|0|36.86
10366|0|81.91
10367|0|23.33
10368|0|4.79
10369|0|79.71
10370|1|45.98
10371|0|63.4
10372|10|73.63
10373|46|60.99
10374|55|160.85
10375|47|181.4
10376|50|134.3
10377|30|86.52
10378|39|66.94
10379|37|230.13
10380|40|201.43
10381|35|82.65
10382|35|68.43
10383|3|1010.33
10384|17|1585.24
10385|0|21.19
10386|0|2.91
10387|0|26.4
10388|2|4.98
10389|0|12.74
10390|0|29.8
10391|0|20.44
10392|1|6.79
10393|0|30.65
10394|0|2.63
10395|0|60.01
10396|0|4.18
10397|0|36.17
10398|0|5.07
10399|0|115.55
10400|0|43.32
10401|0|10.81
10402|0|6.58
10403|0|4.18
10404|0|17.74
10405|0|26.37
10406|0|15.35
10407|0|18.47
10408|0|16.69
10409|6|2299.0
10410|0|37.68
10411|0|312.31
10412|1|176.85
10413|0|169.86
10414|0|56.4
10415|0|52.61
10416|0|136.91
10417|0|18.27
10418|0|22.25
10419|0|52.22
10420|0|73.34
10421|0|40.82
10422|0|16.39
10423|15|324.6
10424|14|358.75
10425|20|65.71
10426|14|102.86
10427|15|319.34
10428|9|60.12
10429|11|501.15
10430|20|49.79
10431|19|249.48
10432|15|182.86
10433|21|78.86
10434|19|505.38
10435|16|485.4
10436|21|845.71
10437|16|851.43
10438|21|33.87
10439|15|307.06
10440|21|40.89
10441|0|345.25
10442|0|2841.74
10443|0|120.22
10444|0|15.77
10445|0|175.95
10446|0|104.29
10447|0|44.99
10448|0|63.0
10449|52|164.75
10450|34|44.43
10451|0|14.67
10452|0|24.47
10453|0|28.74
10454|0|25.64
10455|0|62.84
10456|0|71.14
10457|0|22.71
10458|0|26.95
10459|0|14.71
10460|0|325.67
10461|0|190.53
10462|0|304.3
10463|0|282.16
